player_id,full_name,gender,doubles_value,singles_value,V_total,V_regular,V_db
d69ec633-93c9-4d07-8870-be9f5acd5330,Rachel Rettger,F,0.0727,-0.4452,-0.0,-0.0,0.0
3760b164-aabd-4893-b5a1-91a4eef558c1,Callan Dawson,M,0.5266,0.2582,-0.0,-0.0,0.0
ad27fa70-ef8e-493c-8871-caf9afce0801,Dave Weinbach,M,0.2512,0.3984,-0.0,-0.0,0.0
850116be-7d0f-4325-ab06-1f37dd3d1c7e,Steve Deakin,M,0.3115,0.4602,-0.0,-0.0,0.0
c2a65079-49d6-4023-a03f-a97bc3be3bf8,Daniel Jensen,M,0.2861,0.6371,-0.0,-0.0,0.0
581520bf-6bd3-4c66-9ee3-756f955ec968,Rob Cassidy,M,0.3805,0.4851,-0.0,-0.0,0.0
a0582749-fb23-42cc-98ed-1915464c4814,Luke Wasson,M,0.2608,0.3972,-0.0,-0.0,0.0
d45a3391-82f4-45d0-ba66-f1901854a8d0,Darrian Young,M,0.522,0.7415,-0.0,-0.0,0.0
50c2125b-406c-41e7-aad6-5432c7cd8e1c,AJ Koller,M,0.4853,0.7477,-0.0,-0.0,0.0
759ecf95-26a6-4ffe-bb8b-035d3ec05f31,Matt Wright,M,0.5527,0.7073,-0.0,-0.0,0.0
4b52c4a5-80c7-49e1-9728-460a9d242392,Phillip Locklear,M,0.5019,0.6552,-0.0,-0.0,0.0
1d5698ad-f0a1-4ff7-8321-6c166069946e,Pally Ray,M,0.1701,0.5276,-0.0,-0.0,0.0
06e87b30-1f70-46e6-a6a8-17a4086d609a,Kailas Shekar,M,0.5536,0.7753,-0.0,-0.0,0.0
7867cc51-11d1-471f-a8bb-9d8370b6a698,Nicholas Wade,M,0.4,0.7956,-0.0,-0.0,0.0
6ae70906-53f3-49ed-a7a1-8d967a528300,Chas Howard,M,0.1543,0.4185,-0.0,-0.0,0.0
80217cca-df99-4019-a90f-385622ca057a,Zach Gonnering,M,0.0417,0.5199,-0.0,-0.0,0.0
910ddcee-8ffa-4ee9-9bdc-507fb3f394dd,Ryan Lucci,M,-0.2643,-0.0873,-0.0,-0.0,0.0
c4542ad5-6e33-408f-b457-75535f5bd72a,Adrian Garza,M,0.06,0.5336,-0.0,-0.0,0.0
19e04dba-937e-4129-a482-088765320f8a,Trevor Machek,M,-0.0839,0.0551,-0.0,-0.0,0.0
20a05d48-2059-4900-ad17-c58c875d715b,Thatcher Schwendiman,M,0.1237,0.2678,-0.0,-0.0,0.0
f2f22110-2d83-4a94-9e5b-811d3b01898c,Clayton Boydston,M,0.0813,0.2243,-0.0,-0.0,0.0
3f5b4c15-bf91-488f-bd3b-e4bb388f3728,Austin Oreilly,M,-0.2738,0.2822,-0.0,-0.0,0.0
6b446a3b-76f2-4d55-8c84-94ea8bdde2ac,Andrew Wang,M,-0.0152,0.7336,-0.0,-0.0,0.0
1ad19b48-ae39-44aa-b2a0-5a40a6b71420,Daniel Byun,M,0.2265,0.7904,-0.0,-0.0,0.0
c14774e8-bb9b-4512-a867-fb4aed28941d,Harrison Yee,M,0.1157,0.5943,-0.0,-0.0,0.0
b68c0204-d9d4-4cba-bf23-46706abd77bf,Clayton Powell,M,0.5889,0.752,-0.0,-0.0,0.0
d889476e-0b2f-4acf-a873-f7aea0b92dab,Evgeniy Kim,M,-0.0712,0.7147,-0.0,-0.0,0.0
8cefb109-0044-4545-a5c3-0cfb4df51612,Tavon Morrow,M,0.3349,0.4841,-0.0,-0.0,0.0
16ecbff8-84ab-4bb8-9c1f-7039c882ddb7,Flynn Kantzalis Orton,M,0.2568,0.275,-0.0,-0.0,0.0
ba7380b8-4820-4239-89d2-772b9c853839,Logan Rosenbach,M,0.2312,0.3779,-0.0,-0.0,0.0
25139050-f977-4456-9545-7d63b72fa380,David Litvinov,M,0.2787,0.2046,-0.0,-0.0,0.0
8187d00f-7c10-4947-a218-1641c659356c,Sam Angelo,M,0.4087,0.5598,-0.0,-0.0,0.0
84c59a96-e5ba-4963-b34c-855f719998b5,Devon Farnsworth,M,0.1148,0.2586,-0.0,-0.0,0.0
c28e1a62-b0af-4336-8d1c-8b77a210b705,Andre Feliz,M,0.6286,0.785,-0.0,-0.0,0.0
816de2e5-fe06-428b-be6c-2fac3438a27e,Matthew Stith,M,-0.0723,-0.077,-0.0,-0.0,0.0
0a287886-b880-4c46-8c66-ea4d198a7eba,Pablo Copetti,M,-0.1719,-0.0351,-0.0,-0.0,0.0
b6928a70-4384-418f-87d9-76ae2637ea69,Bryce Larson,M,0.0358,0.1109,-0.0,-0.0,0.0
89d0497d-bd25-485e-a32c-872afa95b3d5,Mary Monson,F,-0.0314,-0.3499,-0.0,-0.0,0.0
794634b2-7e1a-4928-ac82-a13fd3e984b2,Jessica Wilcox,F,0.2503,0.2023,-0.0,-0.0,0.0
72696117-bdb1-4e90-9131-e702b3ab2dff,Brenna Murray,F,0.1385,0.0813,-0.0,-0.0,0.0
4f142e8d-9a57-41cb-a89b-5b4c3af752fa,Ella Boydston,F,0.4742,0.4447,-0.0,-0.0,0.0
04158680-ebb3-4554-96a1-500cc6d00882,Chloe Igleski,F,0.4488,0.4555,-0.0,-0.0,0.0
a33fae19-76c1-4ec3-9845-2b2b471baa70,Johnny Goldberg,M,0.2637,0.4112,-0.0,-0.0,0.0
d4fa4b1d-2228-4620-8e8c-f4b182524e86,Alexis Nelson,F,0.4755,0.2579,-0.0,-0.0,0.0
392de00d-8c51-4096-be1c-b9e59d882913,Lauren Wong,F,-0.0819,-0.1573,-0.0,-0.0,0.0
45e53881-72e4-4de1-9763-c2e7f7f854ba,Andrea Koop,F,0.6016,0.5826,-0.0,-0.0,0.0
b5256e08-9c6a-4eb3-8fe6-f522b269c1ab,Dana Raugust,F,0.3702,0.3321,-0.0,-0.0,0.0
5883c77e-d6e0-4848-9473-866396578248,Audrey Adele Brown,F,-0.183,-0.2199,-0.0,-0.0,0.0
3418eaf5-4176-4ed6-ac5c-c45ea36e1f82,Ashlee Candelaria,F,0.3283,0.2868,-0.0,-0.0,0.0
89aaafba-7d47-4938-b918-b960dff5bebc,Ryan Finley,M,0.4558,0.608,-0.0,-0.0,0.0
14da50fe-4769-4bc3-aa3c-5d2e8a8527c1,Court Zalinski,F,-0.2015,-0.2466,-0.0,-0.0,0.0
97da7b88-56d2-4e36-b0b2-2bd28d8320c1,Lucah Folden,F,-0.1444,-0.2249,-0.0,-0.0,0.0
9e21488f-cc47-4ec5-8883-b74edc533747,Paige Miles,F,0.3996,0.3639,-0.0,-0.0,0.0
b871e2a8-3498-47b9-a7c5-e75030bc1b35,Keith Read,M,0.254,0.4013,-0.0,-0.0,0.0
910196c3-1d57-456f-b407-bc550a2edec6,Ryan Gilbert,M,0.3733,0.6078,-0.0,-0.0,0.0
008a1230-584f-429a-bafe-5c6ec6488123,Allison Chuang,F,0.2931,0.2487,-0.0,-0.0,0.0
9e8ad96a-17a3-48bf-9363-7b35cc96b2b8,Averee Beck,F,0.0875,0.021,-0.0,-0.0,0.0
099cea76-474b-4085-b77e-83baefab2b16,Kristin Vogel,F,0.3413,0.5426,-0.0,-0.0,0.0
4be45b4a-461b-43e3-b0a4-33effdc2248a,Dalia Garza,F,-0.153,-0.0301,-0.0,-0.0,0.0
c5b50cff-54a3-4897-a8ad-2c57e1e988f9,Ben Newell,M,0.5359,0.6901,-0.0,-0.0,0.0
819a323b-bed3-4287-984d-ea784ed471b1,Eric Gilbert,M,-0.1674,0.5288,-0.0,-0.0,0.0
b43c46a3-0b98-4fdb-aa93-6c3982761aeb,Rob Hutchins,M,0.0468,0.4145,-0.0,-0.0,0.0
00ab745e-aec0-4f44-acfb-0c24511b3999,Sarah Pham,F,0.3699,0.3318,-0.0,-0.0,0.0
9e500bd3-b4ff-449e-81fe-9ef54d091dbc,Sarah Ansboury,F,0.1646,0.1096,-0.0,-0.0,0.0
e319e2cf-0fce-4c72-9197-f2674c7595b8,Zak Parks,M,0.4968,0.7253,-0.0,-0.0,0.0
d36e9231-a965-46ae-9a8a-7ce05416805c,Joshua Reason,M,0.198,0.75,-0.0,-0.0,0.0
46ac090a-65d8-4ef5-a469-7bc7a80f0503,John Macauley,M,-0.1357,0.2594,-0.0,-0.0,0.0
4a7604e0-0f45-4057-8da0-bbfd0a58df83,Cami Blake,F,0.0282,0.4926,-0.0,-0.0,0.0
dd1fe72e-5c35-47ea-8996-1f6a3c0c5538,Justin Fullmer,M,-0.0649,0.2026,-0.0,-0.0,0.0
d0f63c78-f753-45d9-a510-1b05298ea680,Erik Forsythe,M,0.3291,0.4782,-0.0,-0.0,0.0
276c3b2a-2dca-4124-a404-18ab4d412dcb,Jordan Bridge,M,0.0571,0.6494,-0.0,-0.0,0.0
c4113020-5ba5-4296-ac84-779346254ac1,Gregorie Vinueza-Daly,M,0.4815,0.6343,-0.0,-0.0,0.0
9124e6bd-6a6e-4026-9256-90277ca91c1c,Kace Heiner,M,-0.0143,0.6675,-0.0,-0.0,0.0
57a5785e-8dd2-493d-8d2d-31459d308371,Victoria Yu,F,0.0758,0.3691,-0.0,-0.0,0.0
649a30be-e691-4be4-8677-b9a55699f2b8,Ivy Tschetter,F,0.1283,0.0158,-0.0,-0.0,0.0
69633ccf-87be-4975-a578-53d6e166c91b,Wil Shaffer,M,0.1353,0.7562,-0.0,-0.0,0.0
f483a4bf-83ff-4e34-8629-72eed44e2662,Jeffrey Moulton,M,-0.244,0.2687,-0.0,-0.0,0.0
40c23f2e-99c3-4c87-8cc6-32f8b2d7b334,Carolina Mayorga-Perry,F,0.242,0.1933,-0.0,-0.0,0.0
87541b06-c5b5-40a6-8210-e1b1051ff90a,Nick Werner,M,-0.1151,-0.0615,-0.0,-0.0,0.0
9684fa0b-ddad-4427-962f-ed7a309a21d4,Kasia Carr,F,-0.0551,-0.1283,-0.0,-0.0,0.0
21cff7c4-f7a7-4133-8b2b-02b424fd50b8,Joshua Cooperman,M,-0.1116,0.3433,-0.0,-0.0,0.0
9120d7ec-1a7e-413a-82cf-0e29009175d5,Maximo Agoglia,M,0.0789,0.6287,-0.0,-0.0,0.0
1c565be0-8543-4679-8dad-1bc917b2f41c,Alexandre Gauthier,M,-0.1374,0.4282,-0.0,-0.0,0.0
b025eccb-868e-4ce6-a4db-c1082a288b59,Maddy Rasmusen,F,0.3906,0.574,-0.0,-0.0,0.0
4d73f750-808b-4f08-a96f-359f8835df54,Izaak Gonzalez,M,-0.2242,0.1669,-0.0,-0.0,0.0
782b4237-20c6-46a8-896c-d3060d356777,Jordan Betts,M,0.0474,0.3015,-0.0,-0.0,0.0
c96f7a83-9cc1-4fbe-a610-126ed8e3a202,Gregory Dow,M,0.4427,0.2086,-0.0,-0.0,0.0
90b27004-f6bd-4a12-9cfa-acde87301310,Joel Cassens,M,0.2533,0.4005,-0.0,-0.0,0.0
c62c2081-d9ce-4750-93f5-c9163bf46f74,Yaamunan Venkatesan,M,0.0421,0.3778,-0.0,-0.0,0.0
da1847da-b6a7-43cc-8ba1-1b6c775f29c4,Andrew Anh Pham,M,0.0662,0.1715,-0.0,-0.0,0.0
220ac572-6824-41c5-b2da-18f4c7f18e2f,Alex Lantz,M,-0.2993,-0.1656,-0.0,-0.0,0.0
cc994f98-879e-4ef1-a4e6-bfe46cdaea7a,Chase Blocker,M,0.0666,0.3484,-0.0,-0.0,0.0
e9b96752-ca0f-479c-a4be-01d0db777051,Matt Haugdahl,M,-0.0217,0.3875,-0.0,-0.0,0.0
12e4929d-3cf3-47ef-9b8f-4c9477a8e762,Sydney Donkena,F,0.003,-0.0654,-0.0,-0.0,0.0
3f523db3-f8c4-46c8-a54f-533d7220d27b,Kyle Goodburn,M,-0.0922,0.0466,-0.0,-0.0,0.0
607ff7e3-ba06-47f2-8bdc-0f66a4a6614f,V. Mary Rivas,F,0.069,-0.1971,-0.0,-0.0,0.0
bca78de4-9ff3-4dba-b182-6765f2a40fcc,Neil Mediratta,M,0.0525,0.1948,-0.0,-0.0,0.0
dee643dc-920a-42e7-9596-7052f08cd4e8,Jamie Voelker,F,0.228,0.1078,-0.0,-0.0,0.0
ae22d796-6114-4ec9-8a76-8393e96cb1d0,Preston Bies,M,-0.2775,-0.1433,-0.0,-0.0,0.0
1374dfe9-4573-4ab6-991d-16bed0a6d25c,Edward Perez,M,0.2445,0.7122,-0.0,-0.0,0.0
f932a82f-0702-44ac-9a1f-09bb5670b25c,Christian Lund,M,0.0559,0.1983,-0.0,-0.0,0.0
070be5dd-2dcf-44b6-b2e7-37d9fbd29aa2,Adalynn Lund,F,0.0702,0.0074,-0.0,-0.0,0.0
65bcab7c-9c93-4dc8-a847-a34da426b933,Martina Frantova,F,0.617,0.6461,-0.0,0.01538,-0.01538
947ad32d-852b-4b3f-b488-c1f20147f44a,Brian Kerr,M,-0.0006,0.0917,-0.0,-0.0,0.0
79046b96-4601-4443-ad6a-b1d2451be668,Rachel Summers,F,0.2487,0.205,-0.0,-0.0,0.0
eb3f00bd-6375-4e9f-9e4a-9a945ebdfd74,Anri Ferris,F,-0.069,0.1843,-0.0,-0.0,0.0
906cfb51-866b-461e-8794-bdad7c46cb22,Brittni Tonnessen,F,-0.09,-0.0393,-0.0,-0.0,0.0
f8917832-134f-4323-a2f2-ac19251c6e01,Sarah Williams,F,0.2373,0.108,-0.0,-0.0,0.0
6aa6ce7a-8246-4bfd-9d8a-a67bb5f95257,Bao Duong,M,-0.1655,0.1514,-0.0,-0.0,0.0
bf59aa30-8db2-4ef6-9d7d-28ca1e32346c,Kara Andrews,F,-0.3533,-0.1916,-0.0,-0.0,0.0
04ab231b-f2ab-456a-a79a-1728f29e42fa,Eliel Herminas,M,0.0026,-0.3994,-0.0,-0.0,0.0
16e2bfc0-c047-47a9-851d-1cc79ad3f7b1,Chase Womack,M,0.2505,0.6183,-0.0,-0.0,0.0
3d67b6d0-063e-466c-a475-7679d0764354,Austin Bricker,M,0.4743,0.4462,-0.0,-0.0,0.0
fd9d1436-6f09-41f7-8658-d1349bdf1ba5,Chandler Carnett,M,0.2162,0.0881,-0.0,-0.0,0.0
8834a79d-a6ef-48ca-82dc-900db2a441a0,Jayce Landheer,M,0.119,0.0787,-0.0,-0.0,0.0
5ba3597f-0147-4420-bbc3-00da18ccf339,Justin Hunter,M,0.3473,0.4969,-0.0,-0.0,0.0
9db29a7a-1fce-4394-a1f0-a5fbd2bc2e7b,Jake Anderson,M,0.2667,0.4143,-0.0,-0.0,0.0
220e3821-0cac-4fce-a722-a079a5359262,Casey Garretson,M,0.3358,0.4773,-0.0,-0.0,0.0
fcc36b68-b11b-4589-baa0-7d31f599eba1,Aaron Fuhrman,M,0.0136,-0.2195,-0.0,-0.0,0.0
4e3bcf37-c264-475d-b956-7c3992d3d7fd,Brandon Nsekpong,M,0.2867,0.5783,-0.0,-0.0,0.0
ece1da5c-10cc-41a6-bc48-66d82a4ea10c,Prycen Haas,M,0.3077,0.4563,-0.0,-0.0,0.0
0142557a-6231-455b-8eee-daf5f67fc1ff,James Seagraves,M,0.2372,0.6263,-0.0,-0.0,0.0
4d79c4da-92de-4292-b231-59d2bd32c944,Alex Bowers,F,0.0479,-0.3113,-0.0,-0.0,0.0
0fadc58c-ce4c-4a9b-884f-8993354775ca,Rianna Valdes,F,0.5335,0.5089,-0.0,-0.0,0.0
62865128-f55c-4c57-a35e-30834e4439b8,Bassem Kheireddin,M,0.3802,0.5306,-0.0,-0.0,0.0
96bc3c83-0c9b-4a2d-9dcd-baf5af3153f3,Josiah Watje,M,-0.0119,0.1288,-0.0,-0.0,0.0
ef7deb1d-5f94-4563-8d32-cf5555e1a71f,Sebastian Gutierrez,M,0.0967,0.2401,-0.0,-0.0,0.0
95cf8ab1-020b-4edb-b691-c46fb17e2378,Juan Pinilla,M,0.1096,0.149,-0.0,-0.0,0.0
52915580-0a12-4791-8f82-6f6e56e90f76,Elizabeth Boydston,F,0.0073,-0.0607,-0.0,-0.0,0.0
bd7773b4-7b8e-4da2-96ce-98fe3490ee93,Lindsey Newman,F,0.5532,0.4005,-0.0,-0.0,0.0
fb9360bc-8a5e-4a54-a460-5a4d4541ac81,Marie Lutz,F,0.0559,-0.0081,-0.0,-0.0,0.0
5c5c1775-a31b-4f49-b822-42afe860fd24,Stephen Bass,M,0.172,0.0093,-0.0,-0.0,0.0
222bf2cd-da9b-4c4c-ab99-0fa77bec15c6,Jason Loyd,M,0.247,0.4356,-0.0,-0.0,0.0
0ccab93d-398c-40a8-821f-07a2ded79dde,Zoeya Khan,F,0.3379,0.4631,-0.0,-0.0,0.0
5ba04f05-e201-4587-9613-7761c3afc0cf,Nicole Pitts,F,0.1004,0.2348,-0.0,-0.0,0.0
01ef6089-cac8-4488-bff2-9d715d159a74,Katherine Allan,F,-0.1188,0.142,-0.0,-0.0,0.0
13925724-113d-42af-92ea-eaa66957202e,Timothy Cass,M,0.1143,0.2581,-0.0,-0.0,0.0
e80c361b-ab9c-45a3-95ef-363bfb7ee817,Brett Clayton,M,0.2398,0.578,-0.0,-0.0,0.0
8983be9d-1de3-4ae2-a6ed-1584a478bc33,William Owens,M,0.1351,0.2794,-0.0,-0.0,0.0
08208add-da5e-4a73-adb0-f1a86bf28153,Alex Guy,M,0.2355,0.2009,-0.0,-0.0,0.0
bf96031e-108d-4a37-810a-d43f63339231,Audrey Banada,F,0.3193,0.3348,-0.0,-0.0,0.0
0f2bcb8e-7a61-420c-ac30-b9626b8049a6,Caitlin Klaassen,F,0.2688,0.5056,-0.0,-0.0,0.0
df8c0e05-75ea-4ef3-923e-685ff05f23f5,Selim Ben Ali,M,0.0644,0.4075,-0.0,-0.0,0.0
6e0c0d57-704c-4148-9229-1c623b611919,Perry Wang,M,0.2745,0.4223,-0.0,-0.0,0.0
1c2da4a6-ad16-41a2-9c57-a5cc3b333817,Jim Dobran,M,0.4244,0.5758,-0.0,-0.0,0.0
fc684593-8841-4dd1-b77c-5154b2f25bca,Hailee Haymore,F,0.2248,0.1747,-0.0,-0.0,0.0
d93f56ce-61cc-477d-a26c-17d04e53b2ff,Anna Lenhart,F,0.1325,-0.0034,-0.0,-0.0,0.0
2feffeaa-aca5-4c5d-aad6-62eb0d38a6be,Abigail Okelley,F,-0.1077,-0.0913,-0.0,-0.0,0.0
23a8af5a-fed3-445d-99aa-1a5f69a05ff6,Brie Aldridge,F,0.0791,-0.7054,-0.0,-0.0,0.0
52e042f4-517b-483d-a264-f2f3dfa3f940,Jimmy Terzian,M,-0.1448,-0.2224,-0.0,-0.0,0.0
9e10852b-9669-498e-86cc-5f4e7f3a53e4,Alex Wetherell,M,0.1276,0.63,-0.0,-0.0,0.0
6e4cfa2f-6e11-4c05-9490-059d6218a579,Brett Finan,M,0.1219,0.5917,-0.0,-0.0,0.0
dba7cf49-9f57-43e3-878d-a63ced26a243,Jaeda Minniefield,F,0.2545,0.2403,-0.0,-0.0,0.0
71c8bad4-9344-41c3-b0bc-86675b6f38d9,Evie Kenna,F,0.1922,0.1394,-0.0,-0.0,0.0
bb20d284-a077-49bd-8409-a3452e3067f3,Kevin Caulfield,M,0.1454,0.477,-0.0,-0.0,0.0
c84377c6-b0ca-42dd-bc1a-2fd3d3c4ef9f,Ryan Torresin,M,0.5831,0.6308,-0.0,-0.0,0.0
00e04f40-f239-42cd-baaa-0800e5f7d525,Sarah Carpenter,F,-0.0552,-0.1284,-0.0,-0.0,0.0
2856d69d-887b-4e89-a5c9-975f581f84a0,Len Yang,M,0.618,0.7742,-0.0,-0.0,0.0
9c9c45e5-6fb8-4f4f-a85e-16cebb11972d,Andi Godwin,F,-0.2108,-0.5955,-0.0,-0.0,0.0
585c0024-286f-4489-ab4e-ab713ed71252,Ryan Dawidjan,M,0.2685,0.4161,-0.0,-0.0,0.0
12b298bc-6545-409a-ba9d-bd5b2d6f0e00,Sepand (sep) Attar,M,0.093,0.2363,-0.0,-0.0,0.0
0c557fe1-ed48-43e7-8942-9e0e32e2e427,Hilary Toole,F,-0.0663,0.3278,-0.0,-0.0,0.0
8df75868-d07f-4d36-adba-d6e720a2c097,Alex Chan,F,-0.0266,-0.0974,-0.0,-0.0,0.0
5f12cd95-ee09-4403-a72f-28f1c7299d64,Jason Mok,M,0.173,0.3183,-0.0,-0.0,0.0
4237e6e9-1da9-4287-85ba-c33d2259841c,Manfred Jeske,M,0.1852,0.7748,-0.0,-0.0,0.0
c012b271-5d26-48b1-8cd5-2cd04d1d204b,Matt Ngo,M,0.2528,0.0143,-0.0,-0.0,0.0
4c974436-715d-41f0-9705-f25f108db163,Aleck Blair,M,0.0597,0.7301,-0.0,-0.0,0.0
1c49ab19-88d1-43b4-94cb-ab7ec9205ec9,Regina Goldberg,F,0.2742,0.2282,-0.0,-0.0,0.0
988e88e7-a3e0-4d04-8d2a-a26802cbbe8e,Rachel Janssen,F,-0.0175,0.5263,-0.0,-0.0,0.0
a018902f-114c-4519-997c-4fdf52d4a0e1,Abbigal Hatton,F,0.3863,0.3101,-0.0,-0.0,0.0
25104e43-16f9-4ce3-9085-70243d8b350a,Ella Yeh,F,0.4453,-0.0429,-0.0,-0.0,0.0
21787278-0f3a-4bcd-9d1f-e73deac5d400,Averry Chew,F,0.3051,0.4191,-0.0,-0.0,0.0
3b609732-aeb8-49ef-af26-4321e6e0d151,Bryanna Ojeda,F,0.2759,0.356,-0.0,-0.0,0.0
95c0348f-d93e-44ba-b55e-4971a2d7c1c0,Scott Berke,M,-0.1901,0.1958,-0.0,-0.0,0.0
64e104e8-d388-4d03-9eb9-e3f836ef942c,Tia Elpusan,F,0.4717,0.442,-0.0,-0.0,0.0
771a635c-4be0-4f47-a409-229d0471803d,Maddox Castellanos,M,0.0996,0.2431,-0.0,-0.0,0.0
d0bac3dd-65e3-4682-9928-7344468332a5,David Creswell,M,0.1526,0.4346,-0.0,-0.0,0.0
397b3fba-650e-465c-ae98-03422712e358,Riley Hanks,F,-0.1436,-0.1396,-0.0,-0.0,0.0
53955191-e756-453e-bf46-162afae7d905,Danica Wolf,F,0.1197,0.061,-0.0,-0.0,0.0
5c428248-d346-49fc-8c5e-ad19fb318da2,Dayna La Belle,F,-0.3274,-0.9284,-0.0,-0.0,0.0
7ef0e6aa-5130-41c0-9c7c-68cb94fa2d3d,Jack Sahid,M,0.1117,0.2555,-0.0,-0.0,0.0
bf08506d-dd1b-44e7-af1a-20a2772d986f,Lucas Guidroz,M,0.2943,0.4426,-0.0,-0.0,0.0
3d81052b-beb5-43a8-9941-a5595a0be3c8,Brianna Kemp,F,0.2307,0.1811,-0.0,-0.0,0.0
e41881d8-b1e1-465d-afcf-a58602cd92bd,Aidan Schenk,M,0.4549,0.6071,-0.0,-0.0,0.0
1c81bffd-a391-4713-9e12-b0be14836038,Matt Baca,M,0.2201,0.3665,-0.0,-0.0,0.0
7c564f89-1c58-4597-b689-e37bd0ecd511,John Thorn,M,0.1693,0.6652,-0.0,-0.0,0.0
541bae3b-cb07-4c73-8f7a-42a1e0d38cde,Sam Libo,M,-0.2049,0.2981,-0.0,-0.0,0.0
ff97a8a3-f431-4313-9922-397231cf3407,Lily Goodwin,F,-0.3697,-0.7827,-0.0,-0.0,0.0
653168a3-7353-4085-a8d7-9108c13ce119,Anthony Skalabrin,M,-0.3922,-0.2608,-0.0,-0.0,0.0
dc69fcde-bcda-4441-8b66-a8bafeb12ded,Joel Poland,M,0.6002,0.7035,-0.0,-0.0,0.0
cd71f5e4-529b-43e0-ae28-2c9127711ae2,Charles Case,M,0.2517,0.3989,-0.0,-0.0,0.0
7bf10f67-cf48-4d2d-96ea-4e7d2646d9a8,Ryan Smith,M,0.3177,0.4665,-0.0,-0.0,0.0
28df3b18-505d-45b2-ad6d-c773c0dbd0b1,Breaden Brooks,M,0.1156,0.6398,-0.0,-0.0,0.0
2df9061c-a8bf-4436-952d-047857d851f9,Bruno Barrueto Deza,M,0.0996,0.5046,-0.0,-0.0,0.0
325b8321-aeb0-4079-8892-c824da665aeb,Amanda Studnicki,F,0.0597,-0.1873,-0.0,-0.0,0.0
7e657393-16e5-4dd0-b230-47ffe15b6581,Gerald Ferrer,M,0.5576,0.4817,-0.0,-0.0,0.0
17acdeab-879d-46c1-bc2c-b31d17acb8ed,Jeremy Lim,M,-0.0949,0.211,-0.0,-0.0,0.0
6301309a-ee41-441f-8382-00d54cb077a5,Gavin Fowler,M,0.0976,0.5125,-0.0,-0.0,0.0
fb6a0d45-8a9b-4fb6-94c8-635cc6dca77e,Dodo Kong,F,-0.0441,0.6108,-0.0,-0.0,0.0
404094a4-c65d-4e15-8023-f025ac226e30,Riley Bohnert,F,0.5289,0.5039,-0.0,-0.0,0.0
b3edcbe7-c081-406a-b28e-3cd34988d4dd,Simone Leonard,F,-0.0147,0.1473,-0.0,-0.0,0.0
964141f0-2f93-4294-a303-c41735341b46,Allie Davis,F,-0.0119,-0.0815,-0.0,-0.0,0.0
ad6e69ff-7913-4b21-86dd-9489f749be01,Paula Rives,F,0.4726,0.4296,-0.0,-0.0,0.0
11e203e1-6239-4f00-aaf9-752aae883120,Rodrigo Reyes,M,0.0709,0.2137,-0.0,-0.0,0.0
b3dd67b6-42ba-4109-b974-149162bb7211,Federico Nani,M,0.3151,0.4403,-0.0,-0.0,0.0
d4b4527f-c92a-40d3-8e2a-d2a1af36ba7e,Jorge Nunez,M,0.2645,0.0743,-0.0,-0.0,0.0
bfff61ed-6e32-441f-931d-8acf81c09dd3,Victoria Helmuth,F,0.0916,0.4755,-0.0,-0.0,0.0
1072c348-fd0a-4303-9dc3-be20c9736074,Jessica Jones,F,-0.2865,-0.2838,-0.0,-0.0,0.0
ed700443-8f8c-4fdd-8560-6b32e64245f9,Adela Umannova,F,-0.1993,-0.2844,-0.0,-0.0,0.0
9972caa3-8ae5-4559-b5f3-720f9cb6317b,Zac Hirschler,M,0.2966,0.4449,-0.0,-0.0,0.0
c85c50d9-eaa4-4581-b6bb-583a808706bf,Kyle Koszuta,M,0.5259,0.7912,-0.0,-0.0,0.0
67374341-3f7d-4434-95fe-7b6e826e6ca4,Kevin Dong,M,0.1975,0.3434,-0.0,-0.0,0.0
a9a9997e-9128-4275-b895-bc68df2374e0,Frank Solana,M,0.174,0.7366,-0.0,-0.0,0.0
f6dd1c21-d872-42e6-a8a4-7c42d9063b74,Jes Rochefort,F,0.2693,0.2229,-0.0,-0.0,0.0
14c4c96f-0a49-4d07-b16d-f6cb782491f4,Kentaro Hamaguchi,M,0.2793,0.5276,-0.0,-0.0,0.0
8f62717f-c19d-4c11-a681-1818ce1c0ab1,Alexia Alvarez,F,-0.1438,-0.2243,-0.0,-0.0,0.0
139f2249-820e-4e28-ad94-3b82f07ee699,Jojo Henderson,F,-0.1785,-0.3939,-0.0,-0.0,0.0
d38dbab9-f977-42bf-bdb8-393263e08056,Samuel Gabet,M,-0.0873,0.5142,-0.0,-0.0,0.0
f3eb3a16-b250-4bc7-ac66-23ede9030c80,Gianna Southwick,F,-0.2098,0.0243,-0.0,-0.0,0.0
54b45fcd-72f8-4cfd-9a37-3c3a0989f56c,Alexander Valencia,M,0.0028,0.4715,-0.0,-0.0,0.0
a542c7e8-5602-480d-9fd2-b870091858e5,Chloe Zigliara,F,-0.2192,0.407,-0.0,-0.0,0.0
525bfe63-4047-4100-9289-b4af47a25f98,Alia Brown,F,0.3771,0.6177,-0.0,-0.0,0.0
2debba8d-e0c6-4fec-9ff2-dcb4732abe90,Chandra Kusuma,F,0.0845,0.3604,-0.0,-0.0,0.0
7b0ada81-4724-4b79-865e-e394e9358de4,Caraline Cox,F,0.0643,-0.1765,-0.0,-0.0,0.0
722347d4-487c-473f-aec0-f856533f520d,Brookes Jones,M,-0.0951,0.0436,-0.0,-0.0,0.0
7bee4b61-53bf-41c1-a04f-1be4ade890ad,Sabrina Palavra,F,-0.2278,-0.3453,-0.0,-0.0,0.0
